Line No.  LEXEME    (TOKEN-TYPE) 	ATTRIBUTE 

38        ]         	130 (CLS_BRAC) 	0        ( ] )
38        -         	31  (MINUS)   	1        ( addop )
38        becalming 	42  (ID)      	5307512  ( id )
38        /         	32  (DIVIDE)  	1        ( mulop )
38        decays    	42  (ID)      	5308584  ( id )
38        *         	32  (TIMES)   	0        ( mulop )
38        relation  	42  (ID)      	5309656  ( id )
38        [         	120 (OPN_BRAC) 	0        ( [ )
38        economists 	42  (ID)      	5310728  ( id )
38        ]         	130 (CLS_BRAC) 	0        ( ] )
38        /         	32  (DIVIDE)  	1        ( mulop )
38        Christy   	42  (ID)      	5311984  ( id )
38        )         	145 (CLS_PAR) 	0        ( ) )
39        <>        	30  (NEQ)     	1        ( relop )
39        begun     	42  (ID)      	5313248  ( id )
39        *         	32  (TIMES)   	0        ( mulop )
39        Trevelyan 	42  (ID)      	5314320  ( id )
39        )         	145 (CLS_PAR) 	0        ( ) )
39        mod       	32  (MOD)     	3        ( mulop )
39        (         	140 (OPN_PAR) 	0        ( ( )
39        uncovers  	42  (ID)      	5315760  ( id )
39        and       	32  (AND)     	4        ( mulop )
39        (         	140 (OPN_PAR) 	0        ( ( )
39        preview   	42  (ID)      	5317016  ( id )
39        +         	999 (PLUS)    	0        ( + )
39        kissing   	42  (ID)      	5318088  ( id )
39        )         	145 (CLS_PAR) 	0        ( ) )
39        /         	32  (DIVIDE)  	1        ( mulop )
39        (         	140 (OPN_PAR) 	0        ( ( )
40        seas      	42  (ID)      	5319528  ( id )
40        /         	32  (DIVIDE)  	1        ( mulop )
40        funnel    	42  (ID)      	5320600  ( id )
40        and       	32  (AND)     	4        ( mulop )
40        contiguous 	42  (ID)      	5321672  ( id )
40        [         	120 (OPN_BRAC) 	0        ( [ )
40        stream    	42  (ID)      	5322744  ( id )
40        ]         	130 (CLS_BRAC) 	0        ( ] )
40        )         	145 (CLS_PAR) 	0        ( ) )
40        or        	31  (OR)      	2        ( addop )
40        (         	140 (OPN_PAR) 	0        ( ( )
40        not       	13  (NOT)     	0        ( not )
40        positioned 	42  (ID)      	5324552  ( id )
40        +         	999 (PLUS)    	0        ( + )
40        not       	13  (NOT)     	0        ( not )
41        Egyptians 	42  (ID)      	5325808  ( id )
41        )         	145 (CLS_PAR) 	0        ( ) )
41        -         	31  (MINUS)   	1        ( addop )
41        eyer      	42  (ID)      	5327064  ( id )
41        [         	120 (OPN_BRAC) 	0        ( [ )
41        (         	140 (OPN_PAR) 	0        ( ( )
41        Eastwick  	42  (ID)      	5328320  ( id )
41        =         	30  (EQ)      	0        ( relop )
41        obituary  	42  (ID)      	5329392  ( id )
41        )         	145 (CLS_PAR) 	0        ( ) )
41        mod       	32  (MOD)     	3        ( mulop )
41        gully     	42  (ID)      	5330648  ( id )
41        ]         	130 (CLS_BRAC) 	0        ( ] )
41        =         	30  (EQ)      	0        ( relop )
41        Carolinas 	42  (ID)      	5331904  ( id )
41        [         	120 (OPN_BRAC) 	0        ( [ )
42        wondrously 	42  (ID)      	5332976  ( id )
42        or        	31  (OR)      	2        ( addop )
42        chillingly 	42  (ID)      	5334048  ( id )
42        +         	999 (PLUS)    	0        ( + )
42        referents 	42  (ID)      	5335120  ( id )
42        and       	32  (AND)     	4        ( mulop )
42        Manuel    	42  (ID)      	5336192  ( id )
42        ]         	130 (CLS_BRAC) 	0        ( ] )
42        -         	31  (MINUS)   	1        ( addop )
42        taxiing   	42  (ID)      	5337448  ( id )
42        and       	32  (AND)     	4        ( mulop )
43        bonnets   	42  (ID)      	5338520  ( id )
43        *         	32  (TIMES)   	0        ( mulop )
43        nerves    	42  (ID)      	5339592  ( id )
43        and       	32  (AND)     	4        ( mulop )
43        sugared   	42  (ID)      	5340664  ( id )
43        mod       	32  (MOD)     	3        ( mulop )
43        vertices  	42  (ID)      	5341736  ( id )
43        [         	120 (OPN_BRAC) 	0        ( [ )
43        gumming   	42  (ID)      	5342808  ( id )
43        +         	999 (PLUS)    	0        ( + )
43        assignment 	42  (ID)      	5343880  ( id )
43        =         	30  (EQ)      	0        ( relop )
44        muscular  	42  (ID)      	5344952  ( id )
44        ]         	130 (CLS_BRAC) 	0        ( ] )
44        /         	32  (DIVIDE)  	1        ( mulop )
44        not       	13  (NOT)     	0        ( not )
44        278.28e81 	45  (REAL)    	1        ( num )
44        /         	32  (DIVIDE)  	1        ( mulop )
44        cropper   	42  (ID)      	5346760  ( id )
44        +         	999 (PLUS)    	0        ( + )
44        (         	140 (OPN_PAR) 	0        ( ( )
44        serve     	42  (ID)      	5348016  ( id )
44        and       	32  (AND)     	4        ( mulop )
44        colander  	42  (ID)      	5349088  ( id )
44        /         	32  (DIVIDE)  	1        ( mulop )
44        (         	140 (OPN_PAR) 	0        ( ( )
44        bestir    	42  (ID)      	5127840  ( id )
45        )         	145 (CLS_PAR) 	0        ( ) )
45        or        	31  (OR)      	2        ( addop )
45        corers    	42  (ID)      	5350896  ( id )
45        >         	30  (GTHEN)   	5        ( relop )
45        Louisiana 	42  (ID)      	5351968  ( id )
45        *         	32  (TIMES)   	0        ( mulop )
45        ascenders 	42  (ID)      	5353040  ( id )
45        mod       	32  (MOD)     	3        ( mulop )
45        2.6576e82 	45  (REAL)    	1        ( num )
45        mod       	32  (MOD)     	3        ( mulop )
45        320.5528e8 	45  (REAL)    	1        ( num )
45        )         	145 (CLS_PAR) 	0        ( ) )
45        or        	31  (OR)      	2        ( addop )
46        Emilio    	42  (ID)      	5355032  ( id )
46        [         	120 (OPN_BRAC) 	0        ( [ )
46        credits   	42  (ID)      	5356104  ( id )
46        *         	32  (TIMES)   	0        ( mulop )
46        (         	140 (OPN_PAR) 	0        ( ( )
46        Apollo    	42  (ID)      	5357360  ( id )
46        )         	145 (CLS_PAR) 	0        ( ) )
46        +         	999 (PLUS)    	0        ( + )
46        equip     	42  (ID)      	5358616  ( id )
46        [         	120 (OPN_BRAC) 	0        ( [ )
46        lessened  	42  (ID)      	5359688  ( id )
46        ]         	130 (CLS_BRAC) 	0        ( ] )
46        mod       	32  (MOD)     	3        ( mulop )
46        viruses   	42  (ID)      	5360944  ( id )
46        ]         	130 (CLS_BRAC) 	0        ( ] )
46        mod       	32  (MOD)     	3        ( mulop )
46        (         	140 (OPN_PAR) 	0        ( ( )
47        Carlisle  	42  (ID)      	5362384  ( id )
47        [         	120 (OPN_BRAC) 	0        ( [ )
47        Lazarus   	42  (ID)      	5363456  ( id )
47        ]         	130 (CLS_BRAC) 	0        ( ] )
47        or        	31  (OR)      	2        ( addop )
47        5         	45  (INT)     	0        ( num )
47        div       	32  (DIV)     	2        ( mulop )
47        predicated 	42  (ID)      	5365080  ( id )
47        =         	30  (EQ)      	0        ( relop )
47        yokes     	42  (ID)      	5366152  ( id )
47        *         	32  (TIMES)   	0        ( mulop )
47        Davidson  	42  (ID)      	5367224  ( id )
47        mod       	32  (MOD)     	3        ( mulop )
47        stanch    	42  (ID)      	5368296  ( id )
48        and       	32  (AND)     	4        ( mulop )
48        8650.31   	45  (REAL)    	2        ( num )
48        -         	31  (MINUS)   	1        ( addop )
48        3         	45  (INT)     	0        ( num )
48        div       	32  (DIV)     	2        ( mulop )
48        not       	13  (NOT)     	0        ( not )
48        not       	13  (NOT)     	0        ( not )
48        0         	45  (INT)     	0        ( num )
48        )         	145 (CLS_PAR) 	0        ( ) )
48        )         	145 (CLS_PAR) 	0        ( ) )
48        <=        	30  (LEQTHEN) 	3        ( relop )
48        (         	140 (OPN_PAR) 	0        ( ( )
48        not       	13  (NOT)     	0        ( not )
48        ranting   	42  (ID)      	5371576  ( id )
48        =         	30  (EQ)      	0        ( relop )
48        reviver   	42  (ID)      	5372648  ( id )
48        [         	120 (OPN_BRAC) 	0        ( [ )
48        ergo      	42  (ID)      	5373720  ( id )
48        ]         	130 (CLS_BRAC) 	0        ( ] )
49        div       	32  (DIV)     	2        ( mulop )
49        Moravia   	42  (ID)      	5374976  ( id )
49        [         	120 (OPN_BRAC) 	0        ( [ )
49        idly      	42  (ID)      	5376048  ( id )
49        ]         	130 (CLS_BRAC) 	0        ( ] )
49        /         	32  (DIVIDE)  	1        ( mulop )
49        238       	45  (INT)     	0        ( num )
49        mod       	32  (MOD)     	3        ( mulop )
49        0         	45  (INT)     	0        ( num )
49        )         	145 (CLS_PAR) 	0        ( ) )
49        and       	32  (AND)     	4        ( mulop )
49        not       	13  (NOT)     	0        ( not )
49        (         	140 (OPN_PAR) 	0        ( ( )
49        (         	140 (OPN_PAR) 	0        ( ( )
49        Clarke    	42  (ID)      	5378776  ( id )
49        <>        	30  (NEQ)     	1        ( relop )
49        charming  	42  (ID)      	5379848  ( id )
49        )         	145 (CLS_PAR) 	0        ( ) )
49        or        	31  (OR)      	2        ( addop )
50        (         	140 (OPN_PAR) 	0        ( ( )
50        reeling   	42  (ID)      	5381288  ( id )
50        or        	31  (OR)      	2        ( addop )
50        dishonesty 	42  (ID)      	5382360  ( id )
50        )         	145 (CLS_PAR) 	0        ( ) )
50        or        	31  (OR)      	2        ( addop )
50        not       	13  (NOT)     	0        ( not )
50        8.9       	45  (REAL)    	2        ( num )
50        =         	30  (EQ)      	0        ( relop )
50        6923.2423e98 	45  (REAL)    	1        ( num )
50        mod       	32  (MOD)     	3        ( mulop )
50        lasers    	42  (ID)      	5384536  ( id )
50        -         	31  (MINUS)   	1        ( addop )
50        (         	140 (OPN_PAR) 	0        ( ( )
51        outwitting 	42  (ID)      	5385792  ( id )
51        -         	31  (MINUS)   	1        ( addop )
51        merry     	42  (ID)      	5386864  ( id )
51        or        	31  (OR)      	2        ( addop )
51        relive    	42  (ID)      	5387936  ( id )
51        /         	32  (DIVIDE)  	1        ( mulop )
51        wrapper   	42  (ID)      	5389008  ( id )
51        >=        	30  (GEQTHEN) 	4        ( relop )
51        Williams  	42  (ID)      	5390080  ( id )
51        div       	32  (DIV)     	2        ( mulop )
51        sumac     	42  (ID)      	5391152  ( id )
51        )         	145 (CLS_PAR) 	0        ( ) )
51        div       	32  (DIV)     	2        ( mulop )
52        436.1     	45  (REAL)    	2        ( num )
52        )         	145 (CLS_PAR) 	0        ( ) )
52        -         	31  (MINUS)   	1        ( addop )
52        (         	140 (OPN_PAR) 	0        ( ( )
52        38.974    	45  (REAL)    	2        ( num )
52        mod       	32  (MOD)     	3        ( mulop )
52        fusing    	42  (ID)      	5393512  ( id )
52        /         	32  (DIVIDE)  	1        ( mulop )
52        elevate   	42  (ID)      	5394584  ( id )
52        [         	120 (OPN_BRAC) 	0        ( [ )
52        Biggs     	42  (ID)      	5395656  ( id )
52        *         	32  (TIMES)   	0        ( mulop )
52        regarded  	42  (ID)      	5396728  ( id )
52        or        	31  (OR)      	2        ( addop )
52        devoid    	42  (ID)      	5397800  ( id )
52        /         	32  (DIVIDE)  	1        ( mulop )
53        (         	140 (OPN_PAR) 	0        ( ( )
53        rapture   	42  (ID)      	5399056  ( id )
53        )         	145 (CLS_PAR) 	0        ( ) )
53        =         	30  (EQ)      	0        ( relop )
53        apical    	42  (ID)      	5400312  ( id )
53        -         	31  (MINUS)   	1        ( addop )
53        hurts     	42  (ID)      	5401384  ( id )
53        div       	32  (DIV)     	2        ( mulop )
53        requires  	42  (ID)      	5402456  ( id )
53        and       	32  (AND)     	4        ( mulop )
53        (         	140 (OPN_PAR) 	0        ( ( )
53        inheres   	42  (ID)      	5403712  ( id )
53        )         	145 (CLS_PAR) 	0        ( ) )
53        ]         	130 (CLS_BRAC) 	0        ( ] )
53        or        	31  (OR)      	2        ( addop )
53        (         	140 (OPN_PAR) 	0        ( ( )
54        threaders 	42  (ID)      	5405336  ( id )
54        or        	31  (OR)      	2        ( addop )
54        perception 	42  (ID)      	5406408  ( id )
54        or        	31  (OR)      	2        ( addop )
54        displeased 	42  (ID)      	5407480  ( id )
54        +         	999 (PLUS)    	0        ( + )
54        (         	140 (OPN_PAR) 	0        ( ( )
54        bolting   	42  (ID)      	5408736  ( id )
54        )         	145 (CLS_PAR) 	0        ( ) )
54        )         	145 (CLS_PAR) 	0        ( ) )
54        mod       	32  (MOD)     	3        ( mulop )
54        not       	13  (NOT)     	0        ( not )
54        Schwab    	42  (ID)      	5410360  ( id )
54        [         	120 (OPN_BRAC) 	0        ( [ )
55        racing    	42  (ID)      	5411432  ( id )
55        or        	31  (OR)      	2        ( addop )
55        odors     	42  (ID)      	5412504  ( id )
55        or        	31  (OR)      	2        ( addop )
55        criminals 	42  (ID)      	5413576  ( id )
55        div       	32  (DIV)     	2        ( mulop )
55        codifying 	42  (ID)      	5414648  ( id )
55        +         	999 (PLUS)    	0        ( + )
55        specie    	42  (ID)      	5415720  ( id )
55        *         	32  (TIMES)   	0        ( mulop )
55        Jennie    	42  (ID)      	5416792  ( id )
55        *         	32  (TIMES)   	0        ( mulop )
55        wife      	42  (ID)      	5417864  ( id )
55        ]         	130 (CLS_BRAC) 	0        ( ] )
56        -         	31  (MINUS)   	1        ( addop )
56        (         	140 (OPN_PAR) 	0        ( ( )
56        squires   	42  (ID)      	5419304  ( id )
56        [         	120 (OPN_BRAC) 	0        ( [ )
56        bound     	42  (ID)      	5420376  ( id )
56        <>        	30  (NEQ)     	1        ( relop )
56        fricatives 	42  (ID)      	5421448  ( id )
56        ]         	130 (CLS_BRAC) 	0        ( ] )
56        <>        	30  (NEQ)     	1        ( relop )
56        wetter    	42  (ID)      	5422704  ( id )
56        *         	32  (TIMES)   	0        ( mulop )
56        Sedgwick  	42  (ID)      	5423776  ( id )
56        /         	32  (DIVIDE)  	1        ( mulop )
56        (         	140 (OPN_PAR) 	0        ( ( )
56        colorless 	42  (ID)      	5425032  ( id )
